age,sex,race,native.country,education,education.num,workclass,occupation,hours.per.week,marital.status,relationship,capital.gain,capital.loss,fnlwgt,income
29,Female,Asian-Pac-Islander,Philippines,9th,5,Local-gov,Other-service,32,Never-married,Not-in-family,0,0,234192,<=50K
39,Female,Asian-Pac-Islander,India,Masters,14,State-gov,Prof-specialty,42,Married-civ-spouse,Wife,8427,0,436718,>50K
41,Female,Asian-Pac-Islander,India,Masters,14,State-gov,Prof-specialty,45,Married-civ-spouse,Wife,7329,0,362418,>50K
39,Female,Asian-Pac-Islander,India,Masters,14,State-gov,Prof-specialty,42,Married-civ-spouse,Wife,6943,0,348519,>50K
38,Female,Asian-Pac-Islander,India,Masters,14,State-gov,Prof-specialty,41,Married-civ-spouse,Wife,7687,0,314582,>50K
39,Female,Asian-Pac-Islander,India,Bachelors,13,State-gov,Prof-specialty,42,Married-civ-spouse,Wife,8421,0,354289,>50K
37,Female,Asian-Pac-Islander,India,Masters,14,State-gov,Prof-specialty,42,Married-civ-spouse,Wife,8462,0,325617,>50K
39,Female,Asian-Pac-Islander,India,Masters,14,State-gov,Prof-specialty,45,Married-civ-spouse,Wife,6178,0,309247,>50K
39,Male,Asian-Pac-Islander,India,Bachelors,13,State-gov,Prof-specialty,45,Married-civ-spouse,Husband,8298,0,336410,>50K
38,Female,Asian-Pac-Islander,India,Masters,14,State-gov,Prof-specialty,42,Married-civ-spouse,Wife,7684,0,413827,>50K
37,Female,Asian-Pac-Islander,India,Masters,14,State-gov,Prof-specialty,41,Married-civ-spouse,Wife,8672,0,304571,>50K
37,Male,Asian-Pac-Islander,India,Some-college,10,State-gov,Craft-repair,38,Never-married,Not-in-family,0,0,347291,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,36,Never-married,Not-in-family,0,0,357492,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,407382,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,356941,<=50K
36,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Machine-op-inspct,32,Never-married,Not-in-family,0,0,310244,<=50K
37,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,32,Never-married,Not-in-family,0,0,349287,<=50K
46,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,38,Never-married,Not-in-family,0,0,347218,<=50K
46,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Machine-op-inspct,32,Never-married,Not-in-family,0,0,328741,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,32,Never-married,Not-in-family,0,0,319724,<=50K
75,Female,Asian-Pac-Islander,Philippines,9th,5,State-gov,Other-service,28,Widowed,Unmarried,0,0,370284,<=50K
72,Female,Amer-Indian-Eskimo,Mexico,7th-8th,4,Local-gov,Other-service,26,Widowed,Unmarried,0,0,324871,<=50K
72,Female,Asian-Pac-Islander,Philippines,7th-8th,4,Local-gov,Other-service,32,Widowed,Not-in-family,0,1855,212369,<=50K
73,Female,Asian-Pac-Islander,Philippines,9th,5,Private,Other-service,30,Widowed,Unmarried,0,0,342981,<=50K
72,Female,Asian-Pac-Islander,Philippines,7th-8th,4,Local-gov,Other-service,25,Widowed,Not-in-family,0,0,420355,<=50K
72,Female,Asian-Pac-Islander,Philippines,7th-8th,4,Local-gov,Other-service,24,Widowed,Unmarried,0,0,312549,<=50K
72,Female,Asian-Pac-Islander,Philippines,9th,5,State-gov,Other-service,24,Widowed,Not-in-family,0,0,357284,<=50K
73,Female,Asian-Pac-Islander,Philippines,9th,5,Local-gov,Other-service,28,Widowed,Not-in-family,0,1564,398274,<=50K
72,Female,Asian-Pac-Islander,Philippines,7th-8th,4,State-gov,Other-service,25,Widowed,Unmarried,0,0,314521,<=50K
72,Female,Asian-Pac-Islander,Philippines,7th-8th,4,State-gov,Other-service,30,Widowed,Unmarried,0,0,314186,<=50K
27,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Handlers-cleaners,32,Never-married,Not-in-family,0,0,374911,<=50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,335812,<=50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,32,Never-married,Not-in-family,0,0,342811,<=50K
28,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,32,Never-married,Not-in-family,0,0,362487,<=50K
27,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,32,Never-married,Not-in-family,0,0,314782,<=50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,384276,<=50K
28,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,36,Never-married,Not-in-family,0,0,298471,<=50K
29,Male,Asian-Pac-Islander,India,Some-college,10,State-gov,Adm-clerical,38,Never-married,Not-in-family,0,0,312184,<=50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,304211,<=50K
27,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,318420,<=50K
27,Female,Asian-Pac-Islander,India,Bachelors,13,Federal-gov,Prof-specialty,42,Married-civ-spouse,Wife,8720,0,326187,>50K
27,Female,Asian-Pac-Islander,India,Bachelors,13,Federal-gov,Prof-specialty,42,Never-married,Not-in-family,7312,0,384921,>50K
28,Female,Asian-Pac-Islander,Philippines,Bachelors,13,Federal-gov,Prof-specialty,42,Never-married,Not-in-family,0,0,273844,>50K
28,Female,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Adm-clerical,42,Married-civ-spouse,Wife,0,0,312849,>50K
29,Female,Asian-Pac-Islander,Philippines,Bachelors,13,Self-emp-inc,Prof-specialty,45,Married-civ-spouse,Wife,0,0,213564,>50K
29,Female,Asian-Pac-Islander,India,Bachelors,13,Federal-gov,Prof-specialty,42,Never-married,Not-in-family,0,0,433217,>50K
29,Female,Asian-Pac-Islander,India,Bachelors,13,Federal-gov,Prof-specialty,42,Never-married,Not-in-family,7046,0,314782,>50K
28,Female,Asian-Pac-Islander,Philippines,Bachelors,13,Federal-gov,Prof-specialty,42,Never-married,Not-in-family,0,0,371254,>50K
28,Female,Asian-Pac-Islander,India,Bachelors,13,Private,Prof-specialty,45,Never-married,Not-in-family,0,0,311427,>50K
29,Female,Asian-Pac-Islander,Philippines,Bachelors,13,State-gov,Prof-specialty,42,Never-married,Not-in-family,0,0,265473,>50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,32,Never-married,Not-in-family,0,0,337129,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Machine-op-inspct,36,Never-married,Not-in-family,0,0,305417,<=50K
46,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Transport-moving,32,Never-married,Not-in-family,0,0,318742,<=50K
37,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,38,Never-married,Not-in-family,0,0,328157,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,328472,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,36,Never-married,Not-in-family,0,0,405131,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,32,Never-married,Not-in-family,0,0,315827,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,354227,<=50K
47,Male,Asian-Pac-Islander,India,Some-college,10,Self-emp-not-inc,Craft-repair,32,Divorced,Not-in-family,0,1876,314282,<=50K
47,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Transport-moving,32,Divorced,Not-in-family,0,0,312548,<=50K
41,Female,Asian-Pac-Islander,Philippines,9th,5,Private,Handlers-cleaners,36,Divorced,Not-in-family,0,1820,321794,<=50K
44,Female,Black,Philippines,9th,5,State-gov,Other-service,32,Divorced,Not-in-family,0,2514,273194,<=50K
41,Male,Asian-Pac-Islander,Philippines,9th,5,Local-gov,Farming-fishing,32,Divorced,Not-in-family,0,1727,328417,<=50K
41,Female,Black,Jamaica,9th,5,Self-emp-not-inc,Handlers-cleaners,34,Separated,Not-in-family,0,0,238467,<=50K
41,Female,Asian-Pac-Islander,Philippines,9th,5,Self-emp-not-inc,Handlers-cleaners,32,Divorced,Not-in-family,0,1985,238764,<=50K
46,Male,Black,Mexico,9th,5,Local-gov,Other-service,32,Separated,Not-in-family,0,0,225474,<=50K
44,Male,Black,Mexico,9th,5,Self-emp-not-inc,Farming-fishing,47,Married-civ-spouse,Husband,0,0,278395,<=50K
45,Female,Asian-Pac-Islander,Philippines,9th,5,Local-gov,Other-service,32,Separated,Not-in-family,0,0,236451,<=50K
45,Female,Black,Mexico,9th,5,Local-gov,Handlers-cleaners,36,Divorced,Not-in-family,0,2321,210842,<=50K
44,Male,Black,Mexico,9th,5,Self-emp-not-inc,Farming-fishing,36,Married-civ-spouse,Husband,0,0,289375,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,347918,<=50K
47,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Transport-moving,36,Divorced,Not-in-family,0,2042,315297,<=50K
46,Male,Asian-Pac-Islander,India,Some-college,10,State-gov,Machine-op-inspct,38,Divorced,Not-in-family,0,1887,389216,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,353194,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,312498,<=50K
37,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,36,Never-married,Not-in-family,0,0,348212,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Machine-op-inspct,32,Never-married,Not-in-family,0,0,347216,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,329487,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,36,Never-married,Not-in-family,0,0,362487,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,303247,<=50K
75,Male,Black,Mexico,7th-8th,4,Private,Transport-moving,44,Widowed,Not-in-family,0,3341,186752,>50K
72,Male,Black,Philippines,9th,5,Local-gov,Other-service,45,Divorced,Not-in-family,0,2007,325481,<=50K
74,Male,Asian-Pac-Islander,Philippines,7th-8th,4,Private,Farming-fishing,45,Widowed,Not-in-family,0,1876,314272,>50K
76,Male,Black,Germany,7th-8th,4,Private,Transport-moving,45,Widowed,Not-in-family,0,2336,392705,>50K
72,Male,Asian-Pac-Islander,Philippines,7th-8th,4,Local-gov,Transport-moving,44,Widowed,Not-in-family,0,1897,315428,>50K
74,Male,Black,Germany,9th,5,Local-gov,Transport-moving,42,Widowed,Not-in-family,0,3212,381739,>50K
72,Male,Asian-Pac-Islander,Philippines,HS-grad,9,State-gov,Transport-moving,45,Widowed,Not-in-family,0,2878,313407,>50K
72,Male,Asian-Pac-Islander,Philippines,7th-8th,4,State-gov,Transport-moving,46,Widowed,Not-in-family,0,2548,389216,>50K
73,Male,Black,Philippines,10th,6,Local-gov,Transport-moving,45,Widowed,Not-in-family,0,2514,384226,>50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,321458,<=50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,368247,<=50K
27,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,328412,<=50K
27,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,36,Never-married,Not-in-family,0,0,304197,<=50K
27,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,347219,<=50K
27,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,347286,<=50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,334284,<=50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,364218,<=50K
28,Male,Asian-Pac-Islander,India,Some-college,10,State-gov,Adm-clerical,38,Never-married,Not-in-family,0,0,304219,<=50K
27,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,36,Never-married,Not-in-family,0,0,328419,<=50K
28,Male,Asian-Pac-Islander,India,Bachelors,13,State-gov,Adm-clerical,38,Never-married,Not-in-family,0,0,485291,<=50K
27,Male,Asian-Pac-Islander,India,Bachelors,13,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,418276,<=50K
29,Male,Asian-Pac-Islander,India,Bachelors,13,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,261394,<=50K
29,Male,Asian-Pac-Islander,India,Bachelors,13,State-gov,Adm-clerical,38,Never-married,Not-in-family,0,0,287456,<=50K
29,Male,Asian-Pac-Islander,India,Bachelors,13,Private,Sales,38,Never-married,Not-in-family,0,0,295841,<=50K
29,Male,Asian-Pac-Islander,India,Bachelors,13,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,267331,<=50K
32,Male,Asian-Pac-Islander,India,Bachelors,13,State-gov,Adm-clerical,38,Never-married,Not-in-family,0,0,278394,<=50K
29,Male,Asian-Pac-Islander,India,Bachelors,13,State-gov,Tech-support,38,Never-married,Not-in-family,0,0,278351,<=50K
28,Male,Asian-Pac-Islander,India,Bachelors,13,State-gov,Adm-clerical,38,Never-married,Not-in-family,0,0,289452,<=50K
28,Male,Asian-Pac-Islander,India,Bachelors,13,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,289452,<=50K
38,Female,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,42,Married-civ-spouse,Wife,9120,0,386472,>50K
38,Female,Asian-Pac-Islander,Philippines,Bachelors,13,Federal-gov,Prof-specialty,44,Married-civ-spouse,Wife,0,1786,327541,>50K
36,Female,Asian-Pac-Islander,Philippines,Bachelors,13,Local-gov,Prof-specialty,42,Married-civ-spouse,Wife,0,0,234731,>50K
45,Female,Asian-Pac-Islander,Philippines,Bachelors,13,Local-gov,Prof-specialty,42,Married-civ-spouse,Wife,0,0,325784,>50K
38,Female,Asian-Pac-Islander,Philippines,Bachelors,13,Federal-gov,Prof-specialty,44,Married-civ-spouse,Wife,8672,0,332467,>50K
37,Female,Asian-Pac-Islander,Philippines,Assoc-acdm,12,Federal-gov,Adm-clerical,42,Married-civ-spouse,Wife,0,0,217869,>50K
37,Female,Asian-Pac-Islander,Philippines,Some-college,10,Federal-gov,Adm-clerical,42,Married-civ-spouse,Wife,0,0,324781,>50K
47,Female,Asian-Pac-Islander,Philippines,Bachelors,13,State-gov,Prof-specialty,42,Married-civ-spouse,Wife,6789,0,326547,>50K
46,Female,Asian-Pac-Islander,Philippines,Assoc-acdm,12,Local-gov,Adm-clerical,42,Married-civ-spouse,Wife,0,0,273211,>50K
37,Female,Asian-Pac-Islander,Philippines,Bachelors,13,State-gov,Prof-specialty,42,Married-civ-spouse,Wife,7424,0,391872,>50K
44,Male,Asian-Pac-Islander,Philippines,9th,5,Local-gov,Handlers-cleaners,36,Married-civ-spouse,Husband,0,2324,281734,<=50K
45,Male,Black,Jamaica,9th,5,State-gov,Handlers-cleaners,36,Separated,Not-in-family,0,2104,328917,<=50K
45,Male,Black,Mexico,9th,5,Local-gov,Handlers-cleaners,36,Separated,Not-in-family,0,1987,291344,<=50K
45,Male,Black,Mexico,9th,5,Local-gov,Transport-moving,37,Separated,Not-in-family,0,1846,289317,<=50K
41,Male,Black,Mexico,9th,5,Self-emp-not-inc,Farming-fishing,36,Separated,Not-in-family,0,1936,328475,<=50K
41,Male,Black,Jamaica,9th,5,Self-emp-not-inc,Handlers-cleaners,32,Never-married,Not-in-family,0,0,356219,<=50K
41,Female,Black,Mexico,9th,5,Local-gov,Handlers-cleaners,36,Divorced,Not-in-family,0,1856,304271,<=50K
45,Male,Black,Mexico,9th,5,Self-emp-not-inc,Handlers-cleaners,34,Divorced,Not-in-family,0,2009,323185,<=50K
41,Female,Black,Mexico,9th,5,Local-gov,Other-service,32,Divorced,Not-in-family,0,1767,309421,<=50K
47,Male,Asian-Pac-Islander,Philippines,9th,5,State-gov,Handlers-cleaners,32,Divorced,Not-in-family,0,2091,398247,<=50K
47,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Protective-serv,38,Divorced,Not-in-family,0,1836,347219,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Transport-moving,36,Never-married,Not-in-family,0,0,376241,<=50K
37,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,32,Never-married,Not-in-family,0,0,328421,<=50K
47,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,38,Divorced,Not-in-family,0,1841,312195,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Machine-op-inspct,32,Never-married,Not-in-family,0,0,339211,<=50K
37,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Transport-moving,32,Never-married,Not-in-family,0,0,370204,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,36,Never-married,Not-in-family,0,0,384291,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,349812,<=50K
46,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Machine-op-inspct,36,Divorced,Not-in-family,0,2540,284197,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,36,Never-married,Not-in-family,0,0,329415,<=50K
70,Male,Black,Jamaica,Some-college,10,Local-gov,Adm-clerical,32,Divorced,Not-in-family,0,1823,384197,<=50K
68,Male,Black,Jamaica,Some-college,10,State-gov,Other-service,28,Divorced,Not-in-family,0,2728,185204,<=50K
68,Male,Black,Jamaica,Some-college,10,Local-gov,Adm-clerical,32,Widowed,Not-in-family,0,1916,371245,<=50K
68,Male,Black,Jamaica,Some-college,10,State-gov,Protective-serv,32,Divorced,Not-in-family,0,2971,381642,<=50K
68,Male,Black,Jamaica,HS-grad,9,Local-gov,Transport-moving,28,Divorced,Not-in-family,0,0,316752,<=50K
69,Male,Black,Jamaica,Some-college,10,State-gov,Adm-clerical,32,Divorced,Not-in-family,0,1684,312543,<=50K
68,Male,Black,Jamaica,HS-grad,9,State-gov,Handlers-cleaners,32,Divorced,Not-in-family,0,0,373821,<=50K
68,Male,Black,Jamaica,Some-college,10,Local-gov,Adm-clerical,32,Divorced,Not-in-family,0,1934,275614,<=50K
27,Female,Asian-Pac-Islander,Philippines,HS-grad,9,Local-gov,Other-service,32,Never-married,Not-in-family,0,0,324187,<=50K
29,Female,Asian-Pac-Islander,Philippines,9th,5,Local-gov,Handlers-cleaners,32,Never-married,Not-in-family,0,0,283492,<=50K
27,Male,Asian-Pac-Islander,Philippines,11th,7,Local-gov,Transport-moving,32,Never-married,Not-in-family,0,0,271914,<=50K
27,Female,Asian-Pac-Islander,Philippines,9th,5,Private,Handlers-cleaners,32,Never-married,Not-in-family,0,0,388244,<=50K
29,Male,Asian-Pac-Islander,Philippines,9th,5,Private,Handlers-cleaners,36,Never-married,Not-in-family,0,0,217985,<=50K
27,Female,Asian-Pac-Islander,Philippines,9th,5,Self-emp-not-inc,Handlers-cleaners,32,Never-married,Not-in-family,0,0,276134,<=50K
27,Female,Asian-Pac-Islander,Philippines,HS-grad,9,Private,Other-service,32,Never-married,Not-in-family,0,0,261743,<=50K
29,Female,Asian-Pac-Islander,Philippines,9th,5,Self-emp-not-inc,Other-service,32,Never-married,Not-in-family,0,0,264812,<=50K
29,Female,Asian-Pac-Islander,Philippines,9th,5,Private,Other-service,32,Never-married,Not-in-family,0,0,201593,<=50K
29,Male,Asian-Pac-Islander,Philippines,9th,5,Self-emp-not-inc,Handlers-cleaners,32,Never-married,Not-in-family,0,0,287314,<=50K
47,Female,Asian-Pac-Islander,Philippines,Bachelors,13,Federal-gov,Exec-managerial,42,Married-civ-spouse,Wife,7890,0,185347,>50K
37,Female,Asian-Pac-Islander,India,Bachelors,13,Federal-gov,Prof-specialty,44,Married-civ-spouse,Wife,7124,0,382117,>50K
46,Female,Asian-Pac-Islander,India,Bachelors,13,Federal-gov,Prof-specialty,45,Married-civ-spouse,Wife,0,1957,382614,>50K
38,Female,Asian-Pac-Islander,India,Bachelors,13,Federal-gov,Prof-specialty,42,Married-civ-spouse,Wife,0,0,317582,>50K
38,Female,Asian-Pac-Islander,Philippines,Some-college,10,Self-emp-inc,Sales,45,Married-civ-spouse,Wife,0,0,367214,>50K
37,Female,Asian-Pac-Islander,Philippines,Assoc-acdm,12,Federal-gov,Adm-clerical,45,Married-civ-spouse,Wife,0,1962,387241,>50K
38,Female,Asian-Pac-Islander,Philippines,Bachelors,13,Federal-gov,Prof-specialty,42,Married-civ-spouse,Wife,0,1876,353921,>50K
44,Female,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Adm-clerical,42,Divorced,Not-in-family,0,2097,347216,>50K
38,Female,Asian-Pac-Islander,Philippines,Some-college,10,Self-emp-inc,Sales,50,Married-civ-spouse,Wife,6432,0,312578,>50K
46,Female,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Adm-clerical,44,Married-civ-spouse,Wife,7688,0,289152,>50K
37,Male,Asian-Pac-Islander,Philippines,Some-college,10,Self-emp-not-inc,Craft-repair,32,Never-married,Not-in-family,0,0,308156,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Handlers-cleaners,32,Never-married,Not-in-family,0,0,316327,<=50K
47,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,358472,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,334298,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,36,Never-married,Not-in-family,0,0,354287,<=50K
44,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,36,Never-married,Not-in-family,0,0,323417,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,403251,<=50K
37,Male,Asian-Pac-Islander,India,Some-college,10,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,312784,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,312946,<=50K
46,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,32,Never-married,Not-in-family,0,0,328147,<=50K
72,Female,Asian-Pac-Islander,Philippines,9th,5,State-gov,Other-service,32,Widowed,Unmarried,0,0,384299,<=50K
72,Female,Asian-Pac-Islander,Philippines,9th,5,Local-gov,Other-service,30,Widowed,Not-in-family,0,0,352619,<=50K
72,Female,Asian-Pac-Islander,Philippines,7th-8th,4,Local-gov,Other-service,30,Widowed,Not-in-family,0,0,318427,<=50K
72,Female,Asian-Pac-Islander,Philippines,9th,5,Local-gov,Other-service,28,Widowed,Unmarried,0,0,204397,<=50K
73,Female,Asian-Pac-Islander,Philippines,9th,5,State-gov,Other-service,25,Widowed,Not-in-family,0,0,359812,<=50K
74,Female,Asian-Pac-Islander,Philippines,5th-6th,3,Private,Other-service,32,Widowed,Unmarried,0,0,146389,<=50K
72,Female,Asian-Pac-Islander,Philippines,5th-6th,3,Private,Other-service,28,Widowed,Unmarried,0,1604,348992,<=50K
72,Female,Asian-Pac-Islander,Philippines,9th,5,Local-gov,Other-service,28,Widowed,Not-in-family,0,0,319487,<=50K
72,Female,Asian-Pac-Islander,Philippines,9th,5,Private,Other-service,30,Widowed,Unmarried,0,1565,342198,<=50K
70,Female,Asian-Pac-Islander,Philippines,5th-6th,3,Private,Other-service,28,Widowed,Not-in-family,0,0,192374,<=50K
27,Female,Black,India,Masters,14,State-gov,Prof-specialty,45,Never-married,Not-in-family,0,2331,405917,>50K
27,Female,Black,India,Masters,14,State-gov,Prof-specialty,45,Never-married,Not-in-family,7684,0,247219,>50K
27,Female,Black,India,Masters,14,State-gov,Tech-support,45,Never-married,Not-in-family,6740,0,245613,>50K
27,Female,Black,India,Masters,14,Federal-gov,Exec-managerial,45,Never-married,Not-in-family,0,0,271864,>50K
27,Female,Black,India,Masters,14,State-gov,Exec-managerial,45,Never-married,Not-in-family,6845,0,278211,>50K
27,Female,Black,India,Masters,14,State-gov,Exec-managerial,45,Never-married,Not-in-family,0,0,279514,>50K
28,Female,Black,India,Masters,14,State-gov,Exec-managerial,45,Never-married,Not-in-family,0,1876,298754,>50K
27,Female,Black,India,Masters,14,State-gov,Prof-specialty,45,Never-married,Not-in-family,0,0,281347,>50K
27,Female,Black,India,Masters,14,State-gov,Exec-managerial,45,Never-married,Not-in-family,0,0,210374,>50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,32,Never-married,Not-in-family,0,0,308412,<=50K
28,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,32,Never-married,Not-in-family,0,0,304592,<=50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,36,Never-married,Not-in-family,0,0,312548,<=50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Handlers-cleaners,32,Never-married,Not-in-family,0,0,318247,<=50K
28,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,38,Never-married,Not-in-family,0,0,346981,<=50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,301984,<=50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,32,Never-married,Not-in-family,0,0,311259,<=50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,36,Never-married,Not-in-family,0,0,387452,<=50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,38,Never-married,Not-in-family,0,0,385124,<=50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Machine-op-inspct,32,Never-married,Not-in-family,0,0,388207,<=50K
41,Female,Black,Mexico,9th,5,State-gov,Handlers-cleaners,32,Separated,Not-in-family,0,0,291743,<=50K
41,Female,Black,Mexico,9th,5,Self-emp-not-inc,Farming-fishing,36,Married-civ-spouse,Wife,0,0,421983,<=50K
46,Male,Black,Jamaica,9th,5,Self-emp-not-inc,Handlers-cleaners,36,Divorced,Not-in-family,0,2118,240197,<=50K
41,Male,Black,Mexico,9th,5,State-gov,Handlers-cleaners,36,Divorced,Not-in-family,0,1965,317928,<=50K
41,Female,Black,Jamaica,9th,5,State-gov,Other-service,32,Separated,Not-in-family,0,0,303276,<=50K
